price,bedrooms,bathrooms,land,floor,district,city
4650000000.0,4,3,135,90,Kelapa Gading,Jakarta Utara
2800000000.0,5,3,135,270,Kelapa Gading,Jakarta Utara
6200000000.0,4,3,220,350,Kelapa Gading,Jakarta Utara
6500000000.0,5,3,262,400,Penjaringan,Jakarta Utara
4000000000.0,3,3,187,252,Kebon Jeruk,Jakarta Barat
7500000000.0,3,3,225,425,Mampang Prapatan,Jakarta Selatan
1000000000.0,2,1,93,84,Jagakarsa,Jakarta Selatan
2300000000.0,3,3,72,84,Kali Deres,Jakarta Barat
1700000000.0,3,4,120,262,Kali Deres,Jakarta Barat
1800000000.0,2,1,96,77,Kali Deres,Jakarta Barat
1800000000.0,2,1,96,77,Kali Deres,Jakarta Barat
4410000000.0,3,3,66,165,Mampang Prapatan,Jakarta Selatan
4700000000.0,3,3,71,200,Mampang Prapatan,Jakarta Selatan
4500000000.0,3,3,63,200,Mampang Prapatan,Jakarta Selatan
3800000000.0,3,3,62,165,Mampang Prapatan,Jakarta Selatan
3900000000.0,3,3,53,165,Mampang Prapatan,Jakarta Selatan
2900000000.0,3,3,71,200,Mampang Prapatan,Jakarta Selatan
4700000000.0,3,3,66,200,Mampang Prapatan,Jakarta Selatan
3800000000.0,3,3,65,200,Mampang Prapatan,Jakarta Selatan
4600000000.0,3,3,63,200,Mampang Prapatan,Jakarta Selatan
4400000000.0,3,3,65,165,Mampang Prapatan,Jakarta Selatan
4330000000.0,3,3,62,165,Mampang Prapatan,Jakarta Selatan
3900000000.0,3,3,53,165,Mampang Prapatan,Jakarta Selatan
8750000000.0,3,3,157,323,Mampang Prapatan,Jakarta Selatan
6700000000.0,3,3,104,313,Mampang Prapatan,Jakarta Selatan
6650000000.0,3,3,107,313,Mampang Prapatan,Jakarta Selatan
5650000000.0,3,3,92,262,Mampang Prapatan,Jakarta Selatan
5600000000.0,3,3,91,262,Mampang Prapatan,Jakarta Selatan
5290000000.0,5,3,109,260,Mampang Prapatan,Jakarta Selatan
5300000000.0,5,3,133,260,Mampang Prapatan,Jakarta Selatan
5400000000.0,5,3,133,260,Mampang Prapatan,Jakarta Selatan
5500000000.0,5,3,133,260,Mampang Prapatan,Jakarta Selatan
5290000000.0,5,3,109,260,Mampang Prapatan,Jakarta Selatan
7000000000.0,4,4,200,450,Mampang Prapatan,Jakarta Selatan
6500000000.0,4,4,200,450,Mampang Prapatan,Jakarta Selatan
6500000000.0,4,4,200,450,Mampang Prapatan,Jakarta Selatan
6990000000.0,4,4,200,450,Mampang Prapatan,Jakarta Selatan
6500000000.0,4,4,200,450,Mampang Prapatan,Jakarta Selatan
2990000000.0,3,1,115,110,Mampang Prapatan,Jakarta Selatan
5600000000.0,4,4,80,227,Mampang Prapatan,Jakarta Selatan
5500000000.0,3,3,56,94,Mampang Prapatan,Jakarta Selatan
5500000000.0,3,3,91,262,Mampang Prapatan,Jakarta Selatan
4600000000.0,3,3,65,200,Mampang Prapatan,Jakarta Selatan
4000000000.0,3,3,99,247,Mampang Prapatan,Jakarta Selatan
3600000000.0,5,3,190,140,Mampang Prapatan,Jakarta Selatan
2400000000.0,3,2,183,140,Jagakarsa,Jakarta Selatan
760000000.0,3,2,60,80,Ciracas,Jakarta Timur
375000000.0,1,1,55,50,Cakung,Jakarta Timur
740000000.0,3,2,71,71,Cengkareng,Jakarta Barat
2200000000.0,3,2,180,210,Kali Deres,Jakarta Barat
4850000000.0,3,3,63,200,Mampang Prapatan,Jakarta Selatan
4400000000.0,3,3,65,165,Mampang Prapatan,Jakarta Selatan
4300000000.0,3,3,62,165,Mampang Prapatan,Jakarta Selatan
3300000000.0,4,2,180,240,Cakung,Jakarta Timur
6000000000.0,7,6,200,180,Mampang Prapatan,Jakarta Selatan
2390000000.0,4,2,90,159,Tanjung Priok,Jakarta Utara
2620000000.0,10,5,117,185,Tanjung Priok,Jakarta Utara
2500000000.0,2,2,90,90,Kelapa Gading,Jakarta Utara
2200000000.0,4,2,90,80,Kelapa Gading,Jakarta Utara
8000000000.0,4,4,469,405,Pulo Gadung,Jakarta Timur
2450000000.0,4,3,120,100,Kelapa Gading,Jakarta Utara
6000000000.0,5,3,149,200,Kelapa Gading,Jakarta Utara
7250000000.0,4,2,236,200,Cengkareng,Jakarta Barat
1850000000.0,3,2,120,180,Tanjung Priok,Jakarta Utara
5200000000.0,5,2,229,360,Tanjung Priok,Jakarta Utara
5000000000.0,4,6,300,300,Koja,Jakarta Utara
1850000000.0,3,2,120,180,Tanjung Priok,Jakarta Utara
5200000000.0,5,2,229,360,Tanjung Priok,Jakarta Utara
5000000000.0,4,6,300,300,Koja,Jakarta Utara
5950000000.0,6,4,162,240,Palmerah,Jakarta Barat
3750000000.0,5,3,105,169,Grogol Petamburan,Jakarta Barat
3300000000.0,4,2,180,240,Cakung,Jakarta Timur
2390000000.0,4,2,90,159,Tanjung Priok,Jakarta Utara
2620000000.0,10,5,117,185,Tanjung Priok,Jakarta Utara
2500000000.0,2,2,90,90,Kelapa Gading,Jakarta Utara
3600000000.0,5,5,102,360,Kelapa Gading,Jakarta Utara
2000000000.0,4,3,93,165,Cengkareng,Jakarta Barat
3500000000.0,4,3,120,180,Cakung,Jakarta Timur
2200000000.0,3,2,48,96,Penjaringan,Jakarta Utara
3600000000.0,5,5,102,360,Kelapa Gading,Jakarta Utara
2000000000.0,4,3,93,165,Cengkareng,Jakarta Barat
3500000000.0,4,3,120,180,Cakung,Jakarta Timur
2200000000.0,3,2,48,96,Penjaringan,Jakarta Utara
1850000000.0,3,2,120,180,Tanjung Priok,Jakarta Utara
5200000000.0,5,2,229,360,Tanjung Priok,Jakarta Utara
5000000000.0,4,6,300,300,Koja,Jakarta Utara
1490000000.0,3,4,40,65,Grogol Petamburan,Jakarta Barat
2950000000.0,3,3,90,180,Kelapa Gading,Jakarta Utara
4500000000.0,10,7,224,288,Kelapa Gading,Jakarta Utara
2450000000.0,3,3,90,225,Kelapa Gading,Jakarta Utara
3200000000.0,5,3,96,225,Tanjung Priok,Jakarta Utara
7000000000.0,5,5,210,210,Kelapa Gading,Jakarta Utara
11000000000.0,7,5,500,340,Cempaka Putih,Jakarta Pusat
1490000000.0,3,4,40,65,Grogol Petamburan,Jakarta Barat
2950000000.0,3,3,90,180,Kelapa Gading,Jakarta Utara
4500000000.0,10,7,224,288,Kelapa Gading,Jakarta Utara
2450000000.0,3,3,90,225,Kelapa Gading,Jakarta Utara
3200000000.0,5,3,96,225,Tanjung Priok,Jakarta Utara
7000000000.0,5,5,210,210,Kelapa Gading,Jakarta Utara
11000000000.0,7,5,500,340,Cempaka Putih,Jakarta Pusat
3600000000.0,5,5,102,360,Kelapa Gading,Jakarta Utara
2000000000.0,4,3,93,165,Cengkareng,Jakarta Barat
3500000000.0,4,3,120,180,Cakung,Jakarta Timur
2200000000.0,3,2,48,96,Penjaringan,Jakarta Utara
6500000000.0,5,2,241,120,Tanjung Priok,Jakarta Utara
6700000000.0,4,3,180,240,Tanjung Priok,Jakarta Utara
2950000000.0,4,4,153,200,Tanjung Priok,Jakarta Utara
3700000000.0,4,3,157,250,Kelapa Gading,Jakarta Utara
2400000000.0,4,3,168,112,Cakung,Jakarta Timur
6500000000.0,5,2,241,120,Tanjung Priok,Jakarta Utara
6700000000.0,4,3,180,240,Tanjung Priok,Jakarta Utara
2950000000.0,4,4,153,200,Tanjung Priok,Jakarta Utara
3700000000.0,4,3,157,250,Kelapa Gading,Jakarta Utara
2400000000.0,4,3,168,112,Cakung,Jakarta Timur
1490000000.0,3,4,40,65,Grogol Petamburan,Jakarta Barat
2950000000.0,3,3,90,180,Kelapa Gading,Jakarta Utara
4500000000.0,10,7,224,288,Kelapa Gading,Jakarta Utara
2450000000.0,3,3,90,225,Kelapa Gading,Jakarta Utara
3200000000.0,5,3,96,225,Tanjung Priok,Jakarta Utara
7000000000.0,5,5,210,210,Kelapa Gading,Jakarta Utara
11000000000.0,7,5,500,340,Cempaka Putih,Jakarta Pusat
7200000000.0,5,6,396,500,Tanjung Priok,Jakarta Utara
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
3300000000.0,4,5,140,100,Kemayoran,Jakarta Pusat
3100000000.0,3,2,144,140,Kelapa Gading,Jakarta Utara
1600000000.0,3,2,200,200,Kelapa Gading,Jakarta Utara
7200000000.0,5,6,396,500,Tanjung Priok,Jakarta Utara
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
3300000000.0,4,5,140,100,Kemayoran,Jakarta Pusat
3100000000.0,3,2,144,140,Kelapa Gading,Jakarta Utara
1600000000.0,3,2,200,200,Kelapa Gading,Jakarta Utara
6500000000.0,5,2,241,120,Tanjung Priok,Jakarta Utara
6700000000.0,4,3,180,240,Tanjung Priok,Jakarta Utara
2950000000.0,4,4,153,200,Tanjung Priok,Jakarta Utara
3700000000.0,4,3,157,250,Kelapa Gading,Jakarta Utara
2400000000.0,4,3,168,112,Cakung,Jakarta Timur
3700000000.0,5,4,120,250,Kelapa Gading,Jakarta Utara
3750000000.0,4,2,299,176,Kemayoran,Jakarta Pusat
6500000000.0,4,3,203,304,Cempaka Putih,Jakarta Pusat
3100000000.0,4,4,105,260,Kelapa Gading,Jakarta Utara
1400000000.0,5,1,75,100,Kelapa Gading,Jakarta Utara
3800000000.0,4,3,144,200,Kelapa Gading,Jakarta Utara
5600000000.0,5,4,174,240,Pulo Gadung,Jakarta Timur
9250000000.0,5,4,337,500,Kelapa Gading,Jakarta Utara
3700000000.0,5,4,120,250,Kelapa Gading,Jakarta Utara
3750000000.0,4,2,299,176,Kemayoran,Jakarta Pusat
6500000000.0,4,3,203,304,Cempaka Putih,Jakarta Pusat
3100000000.0,4,4,105,260,Kelapa Gading,Jakarta Utara
1400000000.0,5,1,75,100,Kelapa Gading,Jakarta Utara
3800000000.0,4,3,144,200,Kelapa Gading,Jakarta Utara
5600000000.0,5,4,174,240,Pulo Gadung,Jakarta Timur
9250000000.0,5,4,337,500,Kelapa Gading,Jakarta Utara
7200000000.0,5,6,396,500,Tanjung Priok,Jakarta Utara
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
3300000000.0,4,5,140,100,Kemayoran,Jakarta Pusat
3100000000.0,3,2,144,140,Kelapa Gading,Jakarta Utara
995000000.0,3,2,62,80,Ciracas,Jakarta Timur
1600000000.0,3,2,200,200,Kelapa Gading,Jakarta Utara
4300000000.0,3,3,65,165,Mampang Prapatan,Jakarta Selatan
4099999999.9999995,3,3,55,130,Mampang Prapatan,Jakarta Selatan
3900000000.0,3,3,55,125,Mampang Prapatan,Jakarta Selatan
4900000000.0,3,3,71,200,Mampang Prapatan,Jakarta Selatan
3900000000.0,3,3,53,165,Mampang Prapatan,Jakarta Selatan
1500000000.0,2,1,74,84,Grogol Petamburan,Jakarta Barat
4940000000.0,3,3,66,200,Mampang Prapatan,Jakarta Selatan
4680000000.0,3,3,65,200,Mampang Prapatan,Jakarta Selatan
3950000000.0,3,3,63,200,Mampang Prapatan,Jakarta Selatan
4400000000.0,3,3,65,165,Mampang Prapatan,Jakarta Selatan
4520000000.0,3,3,62,165,Mampang Prapatan,Jakarta Selatan
3900000000.0,3,3,53,165,Mampang Prapatan,Jakarta Selatan
5290000000.0,5,3,109,260,Mampang Prapatan,Jakarta Selatan
5300000000.0,5,3,133,260,Mampang Prapatan,Jakarta Selatan
5400000000.0,5,3,133,260,Mampang Prapatan,Jakarta Selatan
5500000000.0,5,3,133,260,Mampang Prapatan,Jakarta Selatan
5290000000.0,5,3,109,260,Mampang Prapatan,Jakarta Selatan
4050000000.0,3,3,87,207,Mampang Prapatan,Jakarta Selatan
3400000000.0,3,3,75,115,Mampang Prapatan,Jakarta Selatan
3830000000.0,3,3,83,195,Mampang Prapatan,Jakarta Selatan
3740000000.0,3,3,81,191,Mampang Prapatan,Jakarta Selatan
3200000000.0,3,3,70,115,Mampang Prapatan,Jakarta Selatan
2990000000.0,3,1,115,110,Mampang Prapatan,Jakarta Selatan
3600000000.0,5,3,190,140,Mampang Prapatan,Jakarta Selatan
4730000000.0,3,3,66,200,Mampang Prapatan,Jakarta Selatan
3700000000.0,5,4,120,250,Kelapa Gading,Jakarta Utara
4910000000.0,3,3,71,200,Mampang Prapatan,Jakarta Selatan
4660000000.0,3,3,65,200,Mampang Prapatan,Jakarta Selatan
3750000000.0,4,2,299,176,Kemayoran,Jakarta Pusat
4640000000.0,3,3,63,200,Mampang Prapatan,Jakarta Selatan
6500000000.0,4,3,203,304,Cempaka Putih,Jakarta Pusat
4410000000.0,3,3,65,165,Mampang Prapatan,Jakarta Selatan
3100000000.0,4,4,105,260,Kelapa Gading,Jakarta Utara
1400000000.0,5,1,75,100,Kelapa Gading,Jakarta Utara
4330000000.0,3,3,62,165,Mampang Prapatan,Jakarta Selatan
3800000000.0,4,3,144,200,Kelapa Gading,Jakarta Utara
3900000000.0,3,3,53,165,Mampang Prapatan,Jakarta Selatan
5600000000.0,5,4,174,240,Pulo Gadung,Jakarta Timur
9250000000.0,5,4,337,500,Kelapa Gading,Jakarta Utara
4450000000.0,3,3,86,218,Mampang Prapatan,Jakarta Selatan
4350000000.0,3,3,86,218,Mampang Prapatan,Jakarta Selatan
4300000000.0,3,3,86,218,Mampang Prapatan,Jakarta Selatan
4200000000.0,3,3,86,218,Mampang Prapatan,Jakarta Selatan
4219999999.9999995,3,3,86,218,Mampang Prapatan,Jakarta Selatan
5290000000.0,5,3,109,260,Mampang Prapatan,Jakarta Selatan
5300000000.0,5,3,133,260,Mampang Prapatan,Jakarta Selatan
5290000000.0,5,3,109,260,Mampang Prapatan,Jakarta Selatan
5350000000.0,5,3,130,260,Mampang Prapatan,Jakarta Selatan
5340000000.0,5,3,133,260,Mampang Prapatan,Jakarta Selatan
2990000000.0,3,1,115,110,Mampang Prapatan,Jakarta Selatan
3400000000.0,5,4,100,240,Tebet,Jakarta Selatan
775000000.0,3,2,50,72,Tebet,Jakarta Selatan
775000000.0,3,2,50,72,Makasar,Jakarta Timur
1550000000.0,0,0,90,90,Kebon Jeruk,Jakarta Barat
3400000000.0,4,4,108,227,Jagakarsa,Jakarta Selatan
1400000000.0,3,2,65,77,Duren Sawit,Jakarta Timur
888000000.0,3,2,49,50,Cipayung,Jakarta Timur
3600000000.0,4,5,162,250,Jagakarsa,Jakarta Selatan
2250000000.0,3,3,75,120,Pasar Minggu,Jakarta Selatan
3700000000.0,4,3,150,300,Duren Sawit,Jakarta Timur
1060000000.0,3,2,45,100,Jagakarsa,Jakarta Selatan
5300000000.0,3,3,180,200,Cengkareng,Jakarta Barat
795000000.0,3,2,38,80,Jagakarsa,Jakarta Selatan
6000000000.0,4,4,132,400,Penjaringan,Jakarta Utara
5000000000.0,3,2,136,259,Setia Budi,Jakarta Selatan
3700000000.0,6,6,178,229,Kali Deres,Jakarta Barat
3700000000.0,6,6,178,228,Kali Deres,Jakarta Barat
3300000000.0,10,2,60,230,Grogol Petamburan,Jakarta Barat
2700000000.0,4,3,120,116,Cakung,Jakarta Timur
2700000000.0,4,3,120,116,Cakung,Jakarta Timur
6500000000.0,5,3,262,400,Penjaringan,Jakarta Utara
4250000000.0,7,3,350,300,Pasar Minggu,Jakarta Selatan
8300000000.000001,5,2,293,309,Tebet,Jakarta Selatan
2950000000.0,4,3,132,150,Tebet,Jakarta Selatan
3500000000.0,3,2,137,130,Tebet,Jakarta Selatan
10500000000.0,5,5,241,350,Tebet,Jakarta Selatan
8000000000.0,4,3,483,358,Kebayoran Baru,Jakarta Selatan
2500000000.0,3,2,60,12,Kebayoran Lama,Jakarta Selatan
5500000000.0,6,4,165,200,Kebayoran Lama,Jakarta Selatan
3650000000.0,4,3,133,160,Kebayoran Lama,Jakarta Selatan
1650000000.0,3,1,120,112,Kebayoran Lama,Jakarta Selatan
700000000.0,2,1,54,54,Kebayoran Lama,Jakarta Selatan
9000000000.0,3,3,160,400,Kebayoran Lama,Jakarta Selatan
2370000000.0,4,2,176,122,Kebayoran Lama,Jakarta Selatan
6000000000.0,3,3,208,262,Cilandak,Jakarta Selatan
4800000000.0,3,2,249,108,Cilandak,Jakarta Selatan
6600000000.0,3,3,410,246,Cilandak,Jakarta Selatan
10500000000.0,4,3,290,300,Cilandak,Jakarta Selatan
11000000000.0,6,5,285,405,Duren Sawit,Jakarta Timur
2700000000.0,3,3,153,210,Pesanggrahan,Jakarta Selatan
3000000000.0,5,2,225,145,Pesanggrahan,Jakarta Selatan
3500000000.0,3,2,228,228,Pesanggrahan,Jakarta Selatan
2500000000.0,3,2,281,138,Pesanggrahan,Jakarta Selatan
5500000000.0,3,5,261,360,Jagakarsa,Jakarta Selatan
2200000000.0,4,3,126,200,Jagakarsa,Jakarta Selatan
2000000000.0,4,4,101,185,Jagakarsa,Jakarta Selatan
4750000000.0,4,4,325,180,Cipayung,Jakarta Timur
1750000000.0,5,2,128,126,Jagakarsa,Jakarta Selatan
5800000000.0,3,3,144,160,Cakung,Jakarta Timur
990000000.0,3,2,93,75,Jagakarsa,Jakarta Selatan
5800000000.0,3,3,144,160,Cakung,Jakarta Timur
991000000.0,3,2,60,81,Ciracas,Jakarta Timur
700000000.0,2,2,32,48,Tanjung Priok,Jakarta Utara
1000000000.0,3,3,65,100,Jagakarsa,Jakarta Selatan
799000000.0,3,2,44,58,Kali Deres,Jakarta Barat
1500000000.0,3,2,91,136,Duren Sawit,Jakarta Timur
900000000.0,2,1,40,70,Jagakarsa,Jakarta Selatan
4099999999.9999995,5,3,284,150,Pasar Minggu,Jakarta Selatan
850000000.0,3,2,45,95,Jagakarsa,Jakarta Selatan
330000000.0,3,2,27,54,Jagakarsa,Jakarta Selatan
985000000.0,3,2,49,93,Ciracas,Jakarta Timur
560000000.0,2,2,30,55,Jagakarsa,Jakarta Selatan
420000000.0,2,1,25,50,Jatinegara,Jakarta Timur
500000000.0,2,2,33,66,Ciracas,Jakarta Timur
340000000.0,2,2,24,45,Kramat Jati,Jakarta Timur
2560000000.0,4,4,66,130,Kebon Jeruk,Jakarta Barat
3000000000.0,4,3,170,200,Duren Sawit,Jakarta Timur
4850000000.0,3,3,161,320,Duren Sawit,Jakarta Timur
5500000000.0,5,5,165,250,Mampang Prapatan,Jakarta Selatan
5800000000.0,4,3,200,170,Kembangan,Jakarta Barat
3500000000.0,4,3,135,156,Kelapa Gading,Jakarta Utara
2750000000.0,5,5,110,230,Jatinegara,Jakarta Timur
1400000000.0,3,3,60,128,Pasar Minggu,Jakarta Selatan
1020000000.0,3,3,62,80,Ciracas,Jakarta Timur
6000000000.0,5,3,210,191,Duren Sawit,Jakarta Timur
3600000000.0,3,3,91,171,Kali Deres,Jakarta Barat
1700000000.0,3,3,120,262,Kali Deres,Jakarta Barat
3600000000.0,3,3,91,171,Kali Deres,Jakarta Barat
1600000000.0,3,3,120,262,Kali Deres,Jakarta Barat
4300000000.0,4,4,195,409,Penjaringan,Jakarta Utara
2770000000.0,4,4,124,220,Jagakarsa,Jakarta Selatan
6000000000.0,4,3,220,225,Cakung,Jakarta Timur
6000000000.0,4,3,220,225,Cakung,Jakarta Timur
1560000000.0,3,3,74,130,Jagakarsa,Jakarta Selatan
1550000000.0,2,2,90,120,Cakung,Jakarta Timur
5300000000.0,3,3,180,360,Cengkareng,Jakarta Barat
2000000000.0,3,3,125,180,Jagakarsa,Jakarta Selatan
2500000000.0,3,2,120,92,Cakung,Jakarta Timur
6000000000.0,4,3,220,225,Cakung,Jakarta Timur
6000000000.0,4,3,220,225,Cakung,Jakarta Timur
6500000000.0,5,3,262,400,Penjaringan,Jakarta Utara
1500000000.0,0,2,60,120,Cengkareng,Jakarta Barat
1670000000.0,3,3,67,125,Jagakarsa,Jakarta Selatan
6700000000.0,5,4,235,450,Senen,Jakarta Pusat
5500000000.0,4,2,175,160,Grogol Petamburan,Jakarta Barat
6700000000.0,5,4,230,450,Kemayoran,Jakarta Pusat
2000000000.0,3,2,120,99,Kelapa Gading,Jakarta Utara
1540000000.0,3,2,63,77,Duren Sawit,Jakarta Timur
8000000000.0,4,3,353,500,Cilandak,Jakarta Selatan
500000000.0,4,1,50,27,Johar Baru,Jakarta Pusat
1100000000.0,3,2,60,100,Taman Sari,Jakarta Barat
3500000000.0,5,4,198,198,Kebon Jeruk,Jakarta Barat
5370000000.0,7,3,284,250,Tebet,Jakarta Selatan
800000000.0,2,2,13,48,Cilandak,Jakarta Selatan
1800000000.0,2,2,68,100,Kramat Jati,Jakarta Timur
350000000.0,2,1,51,36,Cempaka Putih,Jakarta Pusat
2200000000.0,3,2,71,180,Matraman,Jakarta Timur
850000000.0,2,2,30,55,Jatinegara,Jakarta Timur
1300000000.0,10,2,84,192,Sawah Besar,Jakarta Pusat
8000000000.0,3,1,280,100,Kebayoran Lama,Jakarta Selatan
3700000000.0,4,4,194,250,Pesanggrahan,Jakarta Selatan
4250000000.0,4,5,240,335,Pesanggrahan,Jakarta Selatan
9000000000.0,7,4,400,700,Mampang Prapatan,Jakarta Selatan
7700000000.0,5,4,343,248,Cilandak,Jakarta Selatan
700000000.0,4,3,119,36,Kembangan,Jakarta Barat
7900000000.0,6,4,248,350,Kebayoran Baru,Jakarta Selatan
8000000000.0,5,4,225,425,Mampang Prapatan,Jakarta Selatan
5000000000.0,5,4,180,250,Kembangan,Jakarta Barat
2800000000.0,0,0,120,240,Kali Deres,Jakarta Barat
3500000000.0,4,2,196,126,Kali Deres,Jakarta Barat
4000000000.0,0,0,160,448,Kali Deres,Jakarta Barat
3700000000.0,3,2,206,206,Kali Deres,Jakarta Barat
880000000.0,3,2,77,77,Cempaka Putih,Jakarta Pusat
1750000000.0,3,2,144,140,Kali Deres,Jakarta Barat
6000000000.0,6,4,300,500,Duren Sawit,Jakarta Timur
900000000.0,3,2,74,70,Cempaka Putih,Jakarta Pusat
3250000000.0,3,3,96,144,Penjaringan,Jakarta Utara
2200000000.0,3,2,90,132,Cengkareng,Jakarta Barat
7500000000.0,6,4,408,370,Kramat Jati,Jakarta Timur
11000000000.0,6,2,500,300,Kramat Jati,Jakarta Timur
6700000000.0,4,3,385,280,Kramat Jati,Jakarta Timur
4000000000.0,6,3,363,363,Kramat Jati,Jakarta Timur
2130000000.0,3,2,100,110,Kramat Jati,Jakarta Timur
7300000000.0,7,5,382,470,Kramat Jati,Jakarta Timur
2200000000.0,3,3,82,92,Kramat Jati,Jakarta Timur
3800000000.0,3,2,130,300,Kramat Jati,Jakarta Timur
1900000000.0,3,2,95,124,Kramat Jati,Jakarta Timur
1800000000.0,3,2,105,106,Kramat Jati,Jakarta Timur
1830000000.0,3,3,48,110,Kramat Jati,Jakarta Timur
1000000000.0,3,3,45,72,Kramat Jati,Jakarta Timur
6700000000.0,4,4,373,400,Kramat Jati,Jakarta Timur
1700000000.0,3,3,99,175,Kramat Jati,Jakarta Timur
2950000000.0,5,2,125,250,Kramat Jati,Jakarta Timur
7800000000.0,4,2,491,180,Kramat Jati,Jakarta Timur
11000000000.0,6,2,500,300,Kramat Jati,Jakarta Timur
6700000000.0,4,3,385,280,Kramat Jati,Jakarta Timur
2200000000.0,3,3,82,92,Kramat Jati,Jakarta Timur
1900000000.0,3,2,95,124,Kramat Jati,Jakarta Timur
1800000000.0,3,2,105,106,Kramat Jati,Jakarta Timur
1000000000.0,2,2,67,116,Kramat Jati,Jakarta Timur
7500000000.0,6,4,408,370,Kramat Jati,Jakarta Timur
3800000000.0,3,2,130,300,Kramat Jati,Jakarta Timur
4000000000.0,6,3,363,363,Kramat Jati,Jakarta Timur
1000000000.0,3,2,60,120,Kramat Jati,Jakarta Timur
1000000000.0,3,2,60,120,Kramat Jati,Jakarta Timur
1000000000.0,3,2,60,120,Kramat Jati,Jakarta Timur
1200000000.0,5,3,118,160,Kramat Jati,Jakarta Timur
1650000000.0,3,2,91,140,Kramat Jati,Jakarta Timur
1650000000.0,3,2,91,140,Kramat Jati,Jakarta Timur
2800000000.0,4,2,74,222,Duren Sawit,Jakarta Timur
1650000000.0,3,2,91,140,Kramat Jati,Jakarta Timur
1000000000.0,3,2,60,120,Kramat Jati,Jakarta Timur
1000000000.0,3,2,60,120,Kramat Jati,Jakarta Timur
7500000000.0,6,4,408,370,Kramat Jati,Jakarta Timur
11000000000.0,6,2,500,300,Kramat Jati,Jakarta Timur
6700000000.0,4,3,385,280,Kramat Jati,Jakarta Timur
4000000000.0,6,3,363,363,Kramat Jati,Jakarta Timur
2100000000.0,3,2,100,110,Kramat Jati,Jakarta Timur
7300000000.0,7,5,382,470,Kramat Jati,Jakarta Timur
3800000000.0,3,2,130,300,Kramat Jati,Jakarta Timur
2200000000.0,3,3,82,92,Kramat Jati,Jakarta Timur
1900000000.0,3,2,95,124,Kramat Jati,Jakarta Timur
1800000000.0,3,2,105,106,Kramat Jati,Jakarta Timur
1200000000.0,2,2,67,116,Kramat Jati,Jakarta Timur
1800000000.0,4,3,60,156,Cengkareng,Jakarta Barat
1050000000.0,3,2,46,62,Cengkareng,Jakarta Barat
980000000.0,2,2,70,50,Cipayung,Jakarta Timur
1700000000.0,6,6,91,240,Cengkareng,Jakarta Barat
4900000000.0,4,4,180,420,Cengkareng,Jakarta Barat
1200000000.0,3,2,41,70,Duren Sawit,Jakarta Timur
1200000000.0,3,2,41,70,Duren Sawit,Jakarta Timur
1200000000.0,3,2,41,70,Duren Sawit,Jakarta Timur
3700000000.0,4,3,120,264,Cengkareng,Jakarta Barat
5000000000.0,5,5,240,240,Cilandak,Jakarta Selatan
3700000000.0,4,3,120,264,Cengkareng,Jakarta Barat
1750000000.0,3,2,75,127,Cengkareng,Jakarta Barat
739000000.0,2,2,44,45,Kramat Jati,Jakarta Timur
2000000000.0,5,2,90,150,Cengkareng,Jakarta Barat
4500000000.0,3,3,120,262,Kali Deres,Jakarta Barat
4500000000.0,3,3,120,262,Kali Deres,Jakarta Barat
750000000.0,3,2,50,70,Duren Sawit,Jakarta Timur
750000000.0,3,2,50,70,Duren Sawit,Jakarta Timur
750000000.0,3,2,50,70,Duren Sawit,Jakarta Timur
750000000.0,5,5,230,175,Jagakarsa,Jakarta Selatan
1200000000.0,1,2,62,78,Kemayoran,Jakarta Pusat
7800000000.0,6,7,362,401,Tanjung Priok,Jakarta Utara
650000000.0,3,2,50,75,Cipayung,Jakarta Timur
750000000.0,2,2,61,88,Cipayung,Jakarta Timur
2250000000.0,3,3,90,140,Kebon Jeruk,Jakarta Barat
11000000000.0,3,3,350,480,Kebayoran Baru,Jakarta Selatan
7000000000.0,10,10,108,300,Grogol Petamburan,Jakarta Barat
750000000.0,3,2,50,70,Duren Sawit,Jakarta Timur
750000000.0,3,2,50,70,Duren Sawit,Jakarta Timur
750000000.0,3,2,50,70,Duren Sawit,Jakarta Timur
650000000.0,2,1,60,42,Cipayung,Jakarta Timur
185000000.0,0,0,60,29,Jagakarsa,Jakarta Selatan
185000000.0,0,0,60,29,Pancoran,Jakarta Selatan
185000000.0,0,0,60,30,Cilandak,Jakarta Selatan
185000000.0,0,0,60,30,Tebet,Jakarta Selatan
185000000.0,0,0,60,30,Duren Sawit,Jakarta Timur
185000000.0,0,0,60,30,Kramat Jati,Jakarta Timur
185000000.0,0,0,60,30,Kramat Jati,Jakarta Timur
185000000.0,0,0,60,29,Jatinegara,Jakarta Timur
185000000.0,0,0,60,30,Pulo Gadung,Jakarta Timur
185000000.0,0,0,60,30,Pasar Rebo,Jakarta Timur
185000000.0,0,0,60,28,Matraman,Jakarta Timur
185000000.0,0,0,60,30,Cipayung,Jakarta Timur
185000000.0,0,0,60,29,Makasar,Jakarta Timur
185000000.0,0,0,60,30,Ciracas,Jakarta Timur
